sha256_short,bytes,modified,top_folder,path
a1ea7c9d1cf1,2868,2026-09-06,03_PCB,"03_PCB/R0_ROUTING_HISTORY_NOT_FOR_FAB/verify_project.py"
f7b8d5f204e3,681,2026-09-06,03_PCB,"03_PCB/R1_TARGET_NOT_YET_DESIGNED/README.md"
2fd3c3dce9ee,2489,2026-09-06,03_PCB,"03_PCB/README.md"
4d440f57ac72,21821,2026-09-06,04_MECHANICAL,"04_MECHANICAL/MACHINIST_DRAWINGS/production_aluminum_cap.step"
72b88d3b5860,63684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/MACHINIST_DRAWINGS/production_aluminum_cap.stl"
0d81350a2d1d,28648,2026-09-06,04_MECHANICAL,"04_MECHANICAL/MACHINIST_DRAWINGS/production_aluminum_cap_drawing.pdf"
0fd72f218c30,16005,2026-09-06,04_MECHANICAL,"04_MECHANICAL/MACHINIST_DRAWINGS/production_aluminum_cap_outline.dxf"
dec7742088cc,902225,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/ANTICIPY_v4_3pendants.3mf"
326a0ce44bc4,37064,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/BUILD_BOOK.html"
a316b06da0ef,8329,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/COUPON_FIRST.3mf"
9afdfe546520,243857,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/FINAL_v4_views.png"
e62b3b0e4fe9,1706,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/HANDOFF.md"
24b782490565,1319971,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/PRINT_ME_anticipy_all8.3mf"
bfbf8f9b5b41,894673,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/PRINT_ME_v5_3pendants.3mf"
1a91ca7c1566,2307978,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/PRINT_P1S_3pendants.3mf"
dca026876136,7218,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/README.md"
3b88578ec4c3,4739790,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/anticipy_print_package.zip"
fe462f872469,529,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/anticipy_process.json"
02c44f26992a,154554,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/beauty_back.png"
df1ff2ec697a,838377,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/beauty_compare.png"
5cf5ac88d711,159619,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/beauty_front.png"
ab97925b9115,445366,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/beauty_plate.png"
98d6d056d861,132871,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/beauty_threequarter.png"
7c055f2d405e,46976,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/cmp_front.png"
87cd0913e6a3,600396,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/cmp_side_by_side.png"
38325a4739fa,648,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/cors_server.py"
f5f96e96a45d,27738,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/doc_open_back.png"
99540441bc76,36861,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/doc_open_front.png"
016c658dd748,16728,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/doc_section.png"
f4f5c8d2c165,43714,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/f1.png"
abf1743359b5,42220,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/f2.png"
257d04db1cb0,14226,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/f3.png"
d962439b618d,56166,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/f4.png"
d135cfe6ca11,2757,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/make_3mf.py"
e262858de5e1,2882,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/make_3mf_coupon.py"
a7b3c2cfd0d1,2909,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/make_3mf_v5.py"
391b70d89338,34520,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/n_back.png"
5a418a54ae07,35727,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/n_front.png"
c78e20b10694,36887,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/n_open.png"
5018e378748c,39296,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/n_persp.png"
c920d2fd56b0,18693,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/pendant.scad"
fcd31d668021,14197,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/pendant_v4_shipped_backup.scad"
c3aac1457632,4587,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/render_beauty.py"
390b33faef3f,204,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/result.json"
17c4d8678e95,34424,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/shape_A_square.png"
ed2f95334893,41178,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/shape_B_mid.png"
28d75fed431f,45289,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/shape_C_stadium.png"
76f96aec0bf7,486533,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/shape_options.png"
142f9286232e,782884,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl/anticipy_v1_back.stl"
645dce41542e,468484,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl/anticipy_v1_front.stl"
17c12bdb90b6,779384,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl/anticipy_v2_back.stl"
c4456523e3cc,468884,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl/anticipy_v2_front.stl"
ad0796d364dd,773384,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl/anticipy_v3_back.stl"
35ca046dd0a1,470884,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl/anticipy_v3_front.stl"
d1ed1e158910,787784,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl/anticipy_v4_back.stl"
2d19d1990248,469184,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl/anticipy_v4_front.stl"
885a88617dca,906684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl/pendant_v4_back.stl"
afc3ad28b46c,605084,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl/pendant_v4_front.stl"
014bac82ad69,5484,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl_v5/coupon_back.stl"
5e27e84a0d83,12584,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl_v5/coupon_front_16.stl"
d09d827901f4,15384,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl_v5/coupon_front_22.stl"
fd9c6664990b,18184,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl_v5/coupon_front_28.stl"
e1705d10bb0d,906984,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl_v5/v5_bat200_back.stl"
544f51c98849,593984,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl_v5/v5_bat200_front.stl"
7bded16cd533,903084,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl_v5/v5_v1_back.stl"
0fa05a6b658b,593484,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl_v5/v5_v1_front.stl"
3bde2dfd5307,903784,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl_v5/v5s_v1_back.stl"
2c10032fdc84,606784,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl_v5/v5s_v1_front.stl"
545e4e726a9d,903184,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl_v5/v5s_v2_back.stl"
1d79834a8613,607584,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/stl_v5/v5s_v2_front.stl"
70f46175d06f,29008,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/v4_back.png"
1a973a6d78a6,29580,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/v4_front.png"
eb041358fbbc,32935,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/v4_openback.png"
379589b75c31,39810,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/v4_persp.png"
5a84e8ea82ff,21261,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/v4_side.png"
4400ac96b031,27521,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/w_back.png"
6a524069fdc7,28362,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/w_front.png"
5975766d68ee,33206,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/w_open.png"
5fc7d0a725f2,32720,2026-09-06,04_MECHANICAL,"04_MECHANICAL/OPENSCAD_SHELL_PROGRAM_v5.1/w_persp.png"
4ee25587592a,833056,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/Anticipy_v09_five_units_P2S.3mf"
dfbf3a7f72f3,38823,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/Anticipy_v09_five_units_plate_layout.png"
288a8af62d89,5887,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/Anticipy_v09_five_units_plate_report.json"
9dc255f590c2,14381,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/PRINT_AND_ASSEMBLE_P2S.md"
c5c3494408cb,2102,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/PRINT_MATERIAL_AND_FINISH.md"
19777e51281f,3155,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/PROTOTYPE_CART_5_UNITS.csv"
c5ef94c5fec8,1896,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/WIRING_CARD.md"
3f377eccc59c,29632,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/generate_v09_compact.py"
0fc9f5366450,5573,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/make_v09_five_unit_plate.py"
cf958e5f4c8a,50284,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/v09_button_plunger_1p7mm.stl"
4765c8a98e3f,50284,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/v09_button_plunger_1p9mm.stl"
15b1d94fd4ee,50284,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/v09_button_plunger_2p1mm.stl"
206465154099,241642,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/v09_compact_base.step"
2fdc66ba1cac,155884,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/v09_compact_base.stl"
d40af142978f,305978,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/v09_compact_lid.step"
7551b8a79410,315784,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/v09_compact_lid.stl"
75d1e8006670,684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/v09_dummy_battery_Jauch_32x21x5p4.stl"
b3988a629d60,684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/v09_dummy_board_stack_17p8x21x7p0.stl"
4b96e1691de1,684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/v09_dummy_button_B3U_3x2p5x1p6.stl"
048eb9d694b4,684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/v09_dummy_haptic_12x8x3.stl"
8fd173d6f8cc,684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/v09_dummy_motor_10x10x2p1.stl"
e9f032fba7c5,7856,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/v09_fit_report.json"
6c6b92ee9b4b,66342,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/v09_internal_layout.png"
b4c742c26951,62396,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/v09_lanyard_clip.step"
9a49869b9131,78084,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/v09_lanyard_clip.stl"
2b6c63379c91,3674,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/v09_release_validation.json"
70c0fea2d0a7,4546,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/validate_v09_release.py"
fc985bb2877b,52284,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/ALT_BENCH_ONLY_lower_fit_gauge_batt24_Vybronics10p2.stl"
d3151e419414,684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/ALT_LOCAL_MEASURE_MAX_battery_24x10x5p5.stl"
97bbdc3f3231,26684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/BENCH_ONLY_xiao_plan_fit_gauge.stl"
e488cf83486b,25084,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/FALLBACK_ONLY_MEASURE_Lee_PID10431_10x2p7.stl"
ff7eb0b2e9af,25084,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/MEASURE_MAX_Vybronics_VCLP1020B002L_10p2x2p3.stl"
264c80e28a51,684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/MEASURE_MAX_finished_driver_island_8x4x2.stl"
0a6b9ab1a009,684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/MEASURE_XIAO_official_bbox_22p482x17p78x4p46.stl"
f63b7208b917,52284,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/PLAN_B_BENCH_ONLY_lower_fit_gauge_DTP401525_Vybronics_driver_rotated.stl"
30ab9151a681,684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/PLAN_B_MEASURE_MAX_DTP401525_total_25p3x15x4.stl"
25ad5cbd26bc,103084,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/PRIMARY_RENATA_ONLY_M2_body_drill_marking_jig_USB_NOTCH.stl"
c7788ddcbe7c,98284,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/PRIMARY_RENATA_ONLY_M2_screw_retained_midband_rise_4p50mm_loose_tongue.stl"
6b38ac5d7812,98284,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/PRIMARY_RENATA_ONLY_M2_screw_retained_midband_rise_4p50mm_nominal.stl"
526ae3af6381,25084,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/PRIMARY_RENATA_ONLY_MEASURE_MAX_coin_motor_10p2x2p7.stl"
088a62c59b80,5484,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/PRINT_DECK_DOWN_then_FLIP_battery_safety_bridge.stl"
0abcfd7c83ff,178384,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/PRINT_FULL_SHELL_body_exact_historical_geometry.stl"
cc34568c3069,144084,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/PRINT_FULL_SHELL_hooked_face_exact_historical_geometry.stl"
f31ad58081ff,53284,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/PRINT_TWO_PRIMARY_RENATA_ONLY_M2_keyed_retainer_posts_HEAD_DOWN.stl"
555a7fdfb696,77684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/mic_drill_jig_usb_end_notched.stl"
95209ada44a2,94684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/ordered_shell_midband_rise_4p50mm_loose_tongue.stl"
bbacd9b095fa,94684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/PRINT_READY/xiao_prototype_plates/ordered_shell_midband_rise_4p50mm_nominal.stl"
d03e48dcf5a6,3250,2026-09-06,04_MECHANICAL,"04_MECHANICAL/README.md"
a6889d620b0c,3548,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/PRODUCTION_FIT_REPORT.md"
60065df370b5,41480,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/generate_cad_v10.py"
4d440f57ac72,21821,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_aluminum_cap.step"
72b88d3b5860,63684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_aluminum_cap.stl"
0d81350a2d1d,28648,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_aluminum_cap_drawing.pdf"
0fd72f218c30,16005,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_aluminum_cap_outline.dxf"
2d189725a273,15572,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_button_boot.step"
56502c052390,684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_button_boot.stl"
7b22fa89417c,74693,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_button_plunger.step"
6ddb599afec7,3884,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_button_plunger.stl"
4948c6906cbc,729320,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_chassis.step"
33b49ce5d556,909884,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_chassis.stl"
af29cd6fed07,15513,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_dummy_battery_27x12.5x6.step"
2377fd860fd4,684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_dummy_battery_27x12.5x6.stl"
fd625494ae0c,5746,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_dummy_motor_7x2.step"
ec4f1989f645,25084,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_dummy_motor_7x2.stl"
41f472d0138a,43668,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_dummy_pcb_shaped_37.5x14x0.6.step"
04f48c388a47,59684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_dummy_pcb_shaped_37.5x14x0.6.stl"
69445b49c024,15470,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_dummy_radio_AN54LV_8.4x6.4x1.5.step"
e76245db54bf,684,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_dummy_radio_AN54LV_8.4x6.4x1.5.stl"
a659c1928715,414724,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_fit_check.glb"
43865735e30a,4891,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_fit_report.json"
8417a27ac5d1,1088521,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_full_assembly.step"
5ff7f919fcda,104089,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_internal_layout.png"
9f0a0dccffdb,43668,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_pcb_placement_only.step"
33b49ce5d556,909884,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_print_back.stl"
45a1ad4a9a4a,84484,2026-09-06,04_MECHANICAL,"04_MECHANICAL/REFERENCE_STEP/production_print_front.stl"
